,salary
130227,69547.01
129812,69541.56
136768,69539.62
132871,69533.59
129605,69530.12
130960,69528.03
130714,69527.29
130334,69523.13
130715,69517.52
132473,69513.69
134229,69508.45
130420,69508.01
131399,69507.19
130328,69500.66
132581,69498.01
130222,69490.84
131077,69488.98
130236,69486.6
135414,69483.17
127180,69483
130520,69480.97
129585,69480.72
130324,69479.6
130256,69476.02
130257,69476.01
130537,69472.84
130320,69472.4
130305,69462.47
130423,69460.21
129776,69454.2
129363,69451.86
129688,69439.68
128768,69436.36
130669,69432.46
130283,69431.09
129449,69427.9
130396,69426.71
130647,69423.06
130262,69418.04
130489,69416.4
130432,69414.9
130696,69407.91
129123,69399.85
129487,69397.79
129879,69390.11
136854,69387.43
130371,69386.47
130355,69381.82
129852,69376.7
130359,69375.55
130439,69374.17
135942,69366.38
130282,69363.91
129799,69356.36
129351,69355.89
130702,69355.55
130102,69352.14
130329,69351.7
131057,69345.33
130120,69332.34
131369,69331.79
130583,69331.66
128770,69329.16
130317,69327.33
132854,69325.49
129727,69321.39
130756,69317.47
130327,69314.41
130701,69314.16
130634,69310.88
130708,69307.87
130186,69301.02
130289,69299.07
130290,69299.04
130291,69299.02
130292,69299.01
127773,69296.59
129596,69293.95
130363,69289.43
130492,69287.44
130316,69286.96
130585,69286.45
130516,69278.93
130727,69266.98
130704,69265.61
130277,69263.98
130503,69263.54
130562,69263.19
130301,69259.2
130538,69258.57
130312,69257.38
130150,69252.04
130149,69252.03
130621,69249.61
128683,69242.36
131851,69237.81
130505,69237.69
130352,69237.32
129517,69234.58
130325,69233.17
131907,69232.17
131106,69230.8
128997,69229.17
129745,69228.89
131246,69227.93
136875,69226.5
130586,69221.81
130245,69217.66
131749,69214.46
130342,69214.17
130288,69211.55
128560,69206.35
130438,69204.93
130689,69204.27
128829,69204.07
130801,69202.87
130321,69199.03
130322,69199.01
130557,69197.61
130558,69197.6
130995,69194.43
130747,69193.78
129063,69190.7
130199,69186.29
130335,69180.69
130803,69178.84
130171,69173.59
131286,69171.33
130961,69168.21
130332,69161.87
130405,69161
129918,69159.81
130608,69159.42
130347,69158.88
129705,69156.24
130247,69145.64
130928,69144.51
130295,69143.03
130567,69142.11
130601,69137.69
130490,69136.59
131725,69132.44
130530,69128.03
130174,69128.01
130997,69125.2
130175,69122.96
128623,69121.27
132601,69120.12
130625,69118.41
130345,69116.01
130697,69108.72
129279,69102.23
128795,69102.11
136281,69096
129150,69092.32
130543,69092.02
129954,69080.5
129382,69080.22
130453,69079.28
130217,69077.17
130623,69072.06
136819,69067.77
130194,69066.1
135592,69064.99
129621,69063.06
130638,69056.93
130528,69055.54
129229,69045.5
131002,69043.84
130911,69042.49
130365,69033.04
136821,69032.98
130735,69032.69
130566,69031.32
130369,69031.02
130446,69027.93
130114,69027.17
130859,69026.99
130209,69026
130742,69024.89
130584,69019.14
130640,69015.5
130599,69012
129577,69001.86
130519,69000.94
128961,68999.44
130464,68999.43
130656,68997.11
130597,68993.43
131255,68991.26
130055,68990.15
129372,68988.26
130383,68985.07
130384,68985.06
130385,68985.05
130386,68985.04
130387,68985.03
130388,68985.02
130389,68985.01
130390,68985.01
130391,68985.01
130393,68984.07
130394,68984.05
130767,68983.63
130765,68980.52
130573,68977.77
129408,68975.27
130607,68974.96
130525,68967.44
130659,68967.16
130448,68963.95
130478,68962.84
130510,68958.78
131899,68957.82
130480,68956.95
130658,68956.55
130910,68949.78
131190,68943.86
129736,68943.48
130350,68943.43
130370,68939.85
130253,68932.64
130791,68929.82
130230,68929.01
130671,68926.45
129680,68925.37
130274,68925.15
130795,68915.61
130498,68908.47
130722,68907.45
133434,68904.49
130470,68899.14
130252,68896.44
131450,68888.99
130729,68888.22
130554,68887.07
130493,68886.24
130921,68881.82
129056,68880.86
130823,68875.67
130716,68872.37
130299,68870.15
130461,68867.09
130304,68859.98
130502,68855.1
131012,68854.9
130456,68852.89
130435,68852.12
130270,68852
129104,68850.04
130460,68846.01
130966,68839.05
130909,68838.91
130792,68838.04
134494,68829.74
129270,68826.52
130457,68822
130972,68814.66
130868,68812.86
130486,68811.46
130356,68810.5
129836,68810.38
130885,68805.21
130447,68805.01
129412,68804.66
130483,68799
130466,68793.59
129657,68788.66
129623,68788.55
130261,68787.62
130616,68780.02
129986,68779.54
133617,68778
136847,68773.82
130484,68773.44
130683,68758.23
131801,68753.5
136849,68746.49
134530,68743.89
130588,68741.98
130521,68740.11
136110,68737.52
130888,68735.57
131506,68733.83
129566,68731.13
129932,68727.34
129271,68726.66
130748,68724.63
131468,68723.36
131031,68722.53
129774,68718.62
130296,68717.22
129771,68716.71
130832,68716.15
130780,68714.58
130379,68714.23
131456,68710.96
131840,68710.61
130615,68708.04
136853,68705.87
131937,68693.8
130529,68692.6
129673,68682.1
130649,68680.2
130726,68676.5
132395,68675.77
130932,68674.13
130789,68670.52
131366,68668.33
130725,68665.11
129961,68662.09
130548,68661.44
130550,68660.89
130518,68654.23
131008,68644.96
129289,68644.68
130556,68642.47
130395,68640.75
129064,68640.08
130724,68637.23
129950,68628.77
130374,68626.94
130552,68625.97
130720,68617.87
130699,68615.45
130128,68613.53
130500,68611.04
130655,68608.7
130330,68602.02
130331,68602.01
130504,68602
131611,68601.76
129567,68598.67
130670,68598.29
134282,68597.28
131036,68589.7
131069,68587.44
130415,68583.46
130568,68580.26
130507,68580.21
130677,68575.24
130852,68572.69
130354,68565
129832,68544.29
130645,68542.04
132998,68539.11
130619,68534.94
131001,68530.86
134412,68527.36
130575,68527.16
130679,68527.13
130469,68526.18
130398,68524.44
130643,68517.57
130357,68508.43
130750,68502.6
130579,68502.27
130533,68498.5
131539,68495.97
130830,68493.39
132064,68491.59
130667,68488
131853,68472.82
131567,68472.42
131135,68471.82
130572,68468.66
131032,68466.94
130547,68463
131730,68460.91
131356,68459.82
130581,68456.28
130732,68456.13
130362,68454.02
131990,68453.87
129081,68451.48
131075,68448.94
130436,68448.22
131591,68433.01
130749,68431.63
129153,68426.61
132834,68422.42
136278,68418.63
130785,68404.76
130653,68388.14
130407,68385.21
130609,68383.16
130406,68380.25
131301,68377.96
130594,68375.14
130755,68367.89
130576,68367.47
131234,68363.73
130513,68361.31
132454,68355.19
130580,68355
130721,68354.56
130705,68354.55
130962,68349.6
132159,68346.45
129778,68332.92
134769,68326.48
130303,68326.34
131362,68326.13
130611,68324.59
134097,68323.86
130600,68322.75
130918,68319.41
130728,68318.92
130592,68317.85
131670,68315.81
130427,68314.01
130428,68310.22
131277,68308.48
131294,68307.29
129850,68302.4
130433,68300.51
130045,68299.68
130793,68299.68
129127,68299.66
129994,68299.14
129773,68298.81
130603,68292.13
133258,68292.1
129189,68290.71
130591,68288.01
130945,68286.76
131014,68276.85
130593,68275.02
131501,68273.72
130613,68272.95
130595,68272.36
130488,68272.16
131558,68271.08
130443,68268.03
130441,68265.9
129183,68262.98
130212,68259.36
130450,68256.8
130605,68254.04
129467,68253.18
130508,68250.24
134644,68248.77
132347,68248.34
130452,68248.07
130652,68248.07
134637,68245.71
130873,68241.86
130733,68240.32
130459,68236.86
131386,68227.09
131076,68215.84
131221,68210.03
135515,68203.85
131186,68196.94
130703,68193.54
130737,68184.03
130709,68180.06
130468,68178.34
131043,68162.14
130874,68159.45
130631,68159.03
130471,68157.62
131125,68157.12
130940,68149.99
130751,68148.77
130730,68146.4
130843,68145.21
131107,68142.9
130641,68140.51
130815,68139.39
131833,68138.79
130482,68134.8
131267,68129.84
130740,68128.61
131354,68127.15
130596,68124.73
129423,68120.29
129800,68120.18
130848,68113.53
129491,68112.35
131185,68111.84
130788,68109.25
130769,68102.12
131292,68099.24
131026,68098.25
130650,68098.04
130651,68098.02
130872,68091.95
130542,68089.04
130816,68087.84
130711,68085.05
130796,68074.23
130682,68069.66
130821,68069.34
130526,68055.93
130871,68052.26
132127,68050.84
129191,68047.78
130887,68046.23
130549,68040.57
133766,68040.44
130501,68038.4
129881,68036.26
130240,68035.98
130824,68035.68
131361,68033.07
129445,68029.41
130675,68022.69
130188,68012.45
132653,68011.47
130693,68010.01
130071,67996.58
130190,67995.87
130822,67994.1
129119,67987.76
130678,67978.65
134075,67974.42
130707,67965.43
130989,67961.9
131846,67961.87
131318,67960.07
131272,67959.03
130992,67958.7
131751,67958.35
130527,67953.21
130845,67952.96
129209,67952.67
130799,67949.56
130762,67942.15
130864,67934.5
130761,67932.6
131088,67925.55
130569,67922.05
130700,67921.02
130944,67919.09
130536,67917
134664,67914.76
131271,67906.41
130540,67905.04
131213,67903.93
130546,67898.01
129854,67887.62
136731,67878.93
130778,67873.03
130912,67861.52
131188,67859.64
130855,67848.94
130628,67846.84
131137,67843.31
131041,67843.11
130886,67833.59
131058,67831.28
132360,67830.86
131018,67830.08
131808,67829.71
130242,67829.44
129826,67828.83
130042,67826.91
131145,67824.65
130949,67824.2
131471,67821.21
130093,67810.48
130879,67801.54
130889,67800.69
130719,67800.55
130410,67795.67
131123,67794.95
130867,67787.81
130635,67785.11
130880,67783.77
130925,67783.17
130849,67782.15
132320,67778.81
130865,67774.34
130373,67773.95
130984,67773.44
135915,67766.6
130626,67765.61
133613,67762.08
131696,67762
130899,67761.4
130950,67760
130786,67756.58
130831,67756.01
130582,67749.14
130738,67746.56
130754,67744.72
130976,67744.49
130099,67735.44
131004,67730.44
131062,67729.15
131863,67725.11
130681,67721.55
130763,67716.75
129456,67716.55
130752,67709.96
130757,67702.3
130741,67700.73
133130,67700.68
130604,67697.52
130479,67689.35
130602,67689.02
130760,67681.67
131355,67678.35
131249,67677.59
130764,67670.49
130893,67669.08
130622,67667.55
131224,67665.65
130618,67655.03
131264,67654.28
130770,67651.07
130771,67651.03
130772,67651.03
130773,67651.01
130774,67651.01
130775,67651.01
130776,67651
130777,67651
135624,67646.07
131103,67645.12
131365,67644.99
130633,67644.72
130851,67644.34
131913,67642.63
131740,67638.8
130570,67635.9
130798,67632.2
130970,67629.16
130781,67629.01
132313,67625.15
130323,67618.46
130825,67610.76
131148,67609.32
131829,67606.86
130842,67606.81
131055,67601.07
134779,67596.96
131817,67596.82
130712,67596.61
129570,67594.49
131297,67576.45
131126,67565.01
130898,67563.91
130866,67559.15
130654,67553.33
130718,67550.14
131042,67544.41
131253,67540.54
131595,67518.66
131993,67513.91
131230,67513.85
131252,67506.88
131116,67499.74
135784,67499.55
130663,67494.35
130023,67490.98
130914,67490.09
131303,67486.41
130668,67486.01
130690,67480.6
129646,67478.07
131316,67476.31
130833,67474.05
130834,67474.05
130835,67474.04
130836,67474.04
130837,67474.03
130838,67474.02
130839,67474.02
130840,67474.02
130841,67474.01
131079,67472.84
130673,67457.82
130676,67457.03
129461,67450.46
131013,67450.28
130975,67449.21
134155,67448.08
132913,67446.57
132112,67445.71
130892,67439.23
131602,67429.82
131007,67424.91
131035,67415.26
136607,67413.79
131039,67410.83
131260,67406.53
130981,67392.95
130869,67391.18
129611,67386.9
131011,67385.19
129541,67383.83
132164,67383.14
130857,67381.52
131245,67381.33
131398,67380.27
130938,67375.92
131019,67372.15
131874,67365.2
130953,67361.92
130967,67358.13
136081,67349.41
131204,67338.1
131189,67330.4
136971,67330.14
130895,67327.56
131064,67326.95
130942,67313.07
131293,67304.34
130908,67301.62
130998,67301.4
130411,67298.28
130917,67297.46
131550,67293.63
130349,67291.35
130743,67290.2
130800,67287.86
136662,67280.13
130826,67276.84
130907,67275.78
130883,67275
131745,67271.65
131038,67255.81
131098,67255.14
131030,67253.28
129733,67244.49
135832,67241.74
131903,67240.57
131633,67240.09
131759,67230.6
130574,67230.3
131359,67225.61
130854,67225.1
130228,67221.73
131147,67219.3
131259,67213.74
129846,67207.2
131588,67205.73
130419,67202.4
131585,67199.81
131010,67191.42
130736,67188.04
134312,67188
130739,67182.28
131634,67175.96
131834,67174.06
130744,67169.83
131671,67161.86
130952,67159.68
130913,67159.01
130311,67156.21
129735,67152.38
129617,67149.91
131282,67149.09
130923,67144
130753,67143.37
131402,67141.39
130382,67140.19
130920,67136.88
130043,67135.51
131127,67129.74
130919,67127.01
130758,67126.33
130082,67123.82
129765,67121.35
130956,67119.6
133105,67115.46
131504,67114.68
131027,67113.45
131607,67106.07
131269,67105.14
131236,67103.04
130766,67102.48
130943,67102.09
130957,67100.67
131087,67098.54
131360,67097.79
130475,67095.34
136988,67092.6
136989,67092.13
131698,67091.24
130933,67091.05
131349,67079.29
130934,67079
132042,67073.72
131348,67071.86
136993,67069.97
129952,67068.57
130713,67064.27
131121,67062.97
130994,67059.57
130941,67059.01
132529,67053.08
131052,67051.39
130237,67049.76
130534,67047.91
130627,67046.69
130993,67041.88
130820,67037.39
130790,67029.44
131005,67028.65
130015,67028.61
130958,67023.9
130973,67018.99
131021,67016.61
134388,67015.6
130982,66999.01
130983,66999
130986,66996.97
130968,66995.06
130797,66995
131320,66989.68
129847,66977.75
131111,66977.09
132254,66977.06
131701,66976.66
130891,66976.3
130905,66975.32
131284,66967.79
130806,66964.67
130807,66964.66
130979,66964.64
130808,66964.63
130809,66964.63
130810,66964.62
130811,66964.62
130812,66964.62
130813,66964.61
130814,66964.61
130818,66963.14
130819,66963.14
130817,66962.21
130985,66959
132292,66958.41
132268,66957.3
131181,66956.2
131505,66955.33
130902,66947.23
131124,66943.26
131240,66943.25
130636,66939.99
131263,66936.15
130827,66935.52
131017,66931.52
130936,66921.2
129619,66914.24
137087,66913.1
130927,66912.15
131328,66910.14
133642,66909.16
130863,66905.02
136392,66893.81
131006,66891.7
130964,66889
131003,66885.65
131211,66877.44
130846,66876.65
130847,66876.63
130860,66867.07
131024,66864.02
130856,66856.04
130858,66855.7
131388,66854.43
131222,66852.5
131218,66840.47
131177,66839.85
131118,66835.36
132216,66835.09
131586,66832.29
131747,66829.05
131029,66829.04
130939,66817.95
131033,66814.07
131184,66813.4
131319,66812.47
131279,66810.19
130946,66810.17
131083,66807.21
132514,66807.01
131214,66803.36
130990,66803.32
131037,66799
131231,66791.36
131096,66785.99
131120,66777.08
131050,66772.92
131040,66769.49
129716,66764.3
129714,66761.73
131060,66760.96
130897,66760.35
131243,66757.99
130931,66756.25
131046,66755.96
131053,66755.42
130875,66755.07
132226,66754.2
131819,66750.79
131092,66750.03
130877,66748.85
130878,66748.81
131136,66741.99
131274,66741.44
131051,66739
131080,66735
131261,66734.79
131022,66734.76
131054,66734.12
133091,66730.09
130881,66725.97
131242,66720.06
